user_id,total_clicks,total_purchases,total_visit_time,unique_products,conversion_rate,category_diversity,avg_price,avg_views,num_categories,clicks_per_product,purchases_per_product,visit_time_per_product,engagement_score,activity_intensity,purchase_frequency,time_efficiency,interaction_consistency,purchase_decision_speed,category_loyalty,price_sensitivity,engagement_depth,product_exploration,return_rate_estimate,purchase_intensity,click_purchase_ratio,time_per_click,purchase_velocity,category_concentration,price_preference_strength,interaction_frequency,engagement_consistency,value_per_interaction,exploration_ratio,days_since_registration,favorite_category_hash,is_active,cluster,category
15,3.688778301750754,-0.2603678065890122,3.9979837833855076,3.2180670023492848,-0.2301238490351994,3.2180670023492848,1.2070001231492957,1.5153270554071274,3.0405840308821106,2.215730926995571,-0.22728347314436687,3.3338947303547632,3.617869473374288,2.7004590163045736,-0.23300949837956592,2.8084669502470816,0.7155924003664916,-0.23300949837956592,0.12467930707891302,0.5931875245897548,4.725264731068535,0.7524971554061041,1.90568486445416,-0.23846465616544674,4.493943384264655,2.8084669502470816,-0.2054757771032091,0.12467930707891302,0.5931875245897548,2.5367531272214223,-1.7857136475790067,-0.2188868892406869,0.8059508376589767,0.8122230823596133,1.5976664945205368,True,2,explorer
16,-0.4267257333293134,-0.2603678065890122,-0.32764957340307915,-0.4688252142646247,-0.2301238490351994,-0.4688252142646247,-0.5275103313176831,-0.5732506447150694,-0.49158353387979725,-0.573429406475916,-0.22728347314436687,-0.3565979005048234,-0.38286493340010946,-0.5483733347676352,-0.23300949837956592,-0.3563540304782658,-0.5337021796467849,-0.23300949837956592,-0.5006724294960777,-0.4151583820113689,-0.2906653797603694,-0.539539571378163,-0.6122518705503154,-0.23846465616544674,-0.3614512501629167,-0.3563540304782658,-0.2054757771032091,-0.5006724294960777,-0.4151583820113689,-0.5494299393179842,0.6178168801950543,-0.2188868892406869,-0.5352753112328192,0.6399870381476213,-0.6029749288757129,False,4,inactive
17,-0.4267257333293134,-0.2603678065890122,-0.32764957340307915,-0.4688252142646247,-0.2301238490351994,-0.4688252142646247,-0.5275103313176831,-0.5732506447150694,-0.49158353387979725,-0.573429406475916,-0.22728347314436687,-0.3565979005048234,-0.38286493340010946,-0.5483733347676352,-0.23300949837956592,-0.3563540304782658,-0.5337021796467849,-0.23300949837956592,-0.5006724294960777,-0.4151583820113689,-0.2906653797603694,-0.539539571378163,-0.6122518705503154,-0.23846465616544674,-0.3614512501629167,-0.3563540304782658,-0.2054757771032091,-0.5006724294960777,-0.4151583820113689,-0.5494299393179842,0.6178168801950543,-0.2188868892406869,-0.5352753112328192,0.42947631744407555,-0.6029749288757129,False,4,inactive
18,-0.4267257333293134,-0.2603678065890122,-0.32764957340307915,-0.4688252142646247,-0.2301238490351994,-0.4688252142646247,-0.5275103313176831,-0.5732506447150694,-0.49158353387979725,-0.573429406475916,-0.22728347314436687,-0.3565979005048234,-0.38286493340010946,-0.5483733347676352,-0.23300949837956592,-0.3563540304782658,-0.5337021796467849,-0.23300949837956592,-0.5006724294960777,-0.4151583820113689,-0.2906653797603694,-0.539539571378163,-0.6122518705503154,-0.23846465616544674,-0.3614512501629167,-0.3563540304782658,-0.2054757771032091,-0.5006724294960777,-0.4151583820113689,-0.5494299393179842,0.6178168801950543,-0.2188868892406869,-0.5352753112328192,-0.4125665653701071,-0.6029749288757129,False,4,inactive
19,-0.4267257333293134,-0.2603678065890122,-0.32764957340307915,-0.4688252142646247,-0.2301238490351994,-0.4688252142646247,-0.5275103313176831,-0.5732506447150694,-0.49158353387979725,-0.573429406475916,-0.22728347314436687,-0.3565979005048234,-0.38286493340010946,-0.5483733347676352,-0.23300949837956592,-0.3563540304782658,-0.5337021796467849,-0.23300949837956592,-0.5006724294960777,-0.4151583820113689,-0.2906653797603694,-0.539539571378163,-0.6122518705503154,-0.23846465616544674,-0.3614512501629167,-0.3563540304782658,-0.2054757771032091,-0.5006724294960777,-0.4151583820113689,-0.5494299393179842,0.6178168801950543,-0.2188868892406869,-0.5352753112328192,-0.8718626832687523,-0.6029749288757129,False,4,inactive
20,-0.4267257333293134,-0.2603678065890122,-0.32764957340307915,-0.4688252142646247,-0.2301238490351994,-0.4688252142646247,-0.5275103313176831,-0.5732506447150694,-0.49158353387979725,-0.573429406475916,-0.22728347314436687,-0.3565979005048234,-0.38286493340010946,-0.5483733347676352,-0.23300949837956592,-0.3563540304782658,-0.5337021796467849,-0.23300949837956592,-0.5006724294960777,-0.4151583820113689,-0.2906653797603694,-0.539539571378163,-0.6122518705503154,-0.23846465616544674,-0.3614512501629167,-0.3563540304782658,-0.2054757771032091,-0.5006724294960777,-0.4151583820113689,-0.5494299393179842,0.6178168801950543,-0.2188868892406869,-0.5352753112328192,-1.713905566082935,-0.6029749288757129,False,4,inactive
21,-0.4267257333293134,-0.2603678065890122,-0.32764957340307915,-0.4688252142646247,-0.2301238490351994,-0.4688252142646247,-0.5275103313176831,-0.5732506447150694,-0.49158353387979725,-0.573429406475916,-0.22728347314436687,-0.3565979005048234,-0.38286493340010946,-0.5483733347676352,-0.23300949837956592,-0.3563540304782658,-0.5337021796467849,-0.23300949837956592,-0.5006724294960777,-0.4151583820113689,-0.2906653797603694,-0.539539571378163,-0.6122518705503154,-0.23846465616544674,-0.3614512501629167,-0.3563540304782658,-0.2054757771032091,-0.5006724294960777,-0.4151583820113689,-0.5494299393179842,0.6178168801950543,-0.2188868892406869,-0.5352753112328192,-1.1206480804638517,-0.6029749288757129,False,4,inactive
22,-0.4267257333293134,-0.2603678065890122,-0.32764957340307915,-0.4688252142646247,-0.2301238490351994,-0.4688252142646247,-0.5275103313176831,-0.5732506447150694,-0.49158353387979725,-0.573429406475916,-0.22728347314436687,-0.3565979005048234,-0.38286493340010946,-0.5483733347676352,-0.23300949837956592,-0.3563540304782658,-0.5337021796467849,-0.23300949837956592,-0.5006724294960777,-0.4151583820113689,-0.2906653797603694,-0.539539571378163,-0.6122518705503154,-0.23846465616544674,-0.3614512501629167,-0.3563540304782658,-0.2054757771032091,-0.5006724294960777,-0.4151583820113689,-0.5494299393179842,0.6178168801950543,-0.2188868892406869,-0.5352753112328192,0.52516300867296,-0.6029749288757129,False,4,inactive
23,-0.4267257333293134,-0.2603678065890122,-0.32764957340307915,-0.4688252142646247,-0.2301238490351994,-0.4688252142646247,-0.5275103313176831,-0.5732506447150694,-0.49158353387979725,-0.573429406475916,-0.22728347314436687,-0.3565979005048234,-0.38286493340010946,-0.5483733347676352,-0.23300949837956592,-0.3563540304782658,-0.5337021796467849,-0.23300949837956592,-0.5006724294960777,-0.4151583820113689,-0.2906653797603694,-0.539539571378163,-0.6122518705503154,-0.23846465616544674,-0.3614512501629167,-0.3563540304782658,-0.2054757771032091,-0.5006724294960777,-0.4151583820113689,-0.5494299393179842,0.6178168801950543,-0.2188868892406869,-0.5352753112328192,-1.1971974334469593,-0.6029749288757129,False,4,inactive
24,1.8912018266583104,-0.2603678065890122,1.6151564428786909,2.111999337365112,-0.2301238490351994,2.111999337365112,1.6080794170998927,1.137515033208019,2.098672680278935,1.6707225859724073,-0.22728347314436687,2.0113167062412907,1.4978462444502056,1.9676045922839747,-0.23300949837956592,2.145382388906143,0.9810674986193128,-0.23300949837956592,0.33312988593724324,0.4104333271640205,1.9621790924308884,1.0522496760200544,1.8836890952748102,-0.23846465616544674,2.3731963025606584,2.145382388906143,-0.2054757771032091,0.33312988593724324,0.4104333271640205,1.84058826882101,-1.7647172889455778,-0.2188868892406869,1.1171153042018738,0.12327890551164551,1.5976664945205368,True,2,explorer
25,0.0463207074844874,-0.2603678065890122,-0.2903596306721431,-0.1001359926032338,-0.2301238490351994,-0.1001359926032338,-0.18014405386198581,2.3958881472699765,-0.02062785857820957,2.632502011307403,-0.22728347314436687,-0.03845198405141068,-0.27024749760068933,1.5054861975193932,-0.23300949837956592,-0.13809051456617288,0.5679484954558316,-0.23300949837956592,2.8345368322372058,3.88638280789725,-0.2474246029428788,0.49408981004925073,1.7030922535917308,-0.23846465616544674,0.1966400871276088,-0.13809051456617288,-0.2054757771032091,2.8345368322372058,3.88638280789725,1.401605332632215,-1.592326133850059,-0.2188868892406869,0.5377056078806175,0.18069092024897615,1.5976664945205368,True,5,light_user
26,-0.4267257333293134,-0.2603678065890122,-0.32764957340307915,-0.4688252142646247,-0.2301238490351994,-0.4688252142646247,-0.5275103313176831,-0.5732506447150694,-0.49158353387979725,-0.573429406475916,-0.22728347314436687,-0.3565979005048234,-0.38286493340010946,-0.5483733347676352,-0.23300949837956592,-0.3563540304782658,-0.5337021796467849,-0.23300949837956592,-0.5006724294960777,-0.4151583820113689,-0.2906653797603694,-0.539539571378163,-0.6122518705503154,-0.23846465616544674,-0.3614512501629167,-0.3563540304782658,-0.2054757771032091,-0.5006724294960777,-0.4151583820113689,-0.5494299393179842,0.6178168801950543,-0.2188868892406869,-0.5352753112328192,-0.04895713870034642,-0.6029749288757129,False,4,inactive
27,-0.4267257333293134,-0.2603678065890122,-0.32764957340307915,-0.4688252142646247,-0.2301238490351994,-0.4688252142646247,-0.5275103313176831,-0.5732506447150694,-0.49158353387979725,-0.573429406475916,-0.22728347314436687,-0.3565979005048234,-0.38286493340010946,-0.5483733347676352,-0.23300949837956592,-0.3563540304782658,-0.5337021796467849,-0.23300949837956592,-0.5006724294960777,-0.4151583820113689,-0.2906653797603694,-0.539539571378163,-0.6122518705503154,-0.23846465616544674,-0.3614512501629167,-0.3563540304782658,-0.2054757771032091,-0.5006724294960777,-0.4151583820113689,-0.5494299393179842,0.6178168801950543,-0.2188868892406869,-0.5352753112328192,-0.7187639773025372,-0.6029749288757129,False,4,inactive
28,4.398347962971455,2.2122609359467167,2.319936360493383,3.2180670023492848,0.33630326828144175,3.2180670023492848,1.2070001231492957,1.5153270554071274,3.0405840308821106,2.6966206396630694,0.7541947088579269,1.902238106314407,3.04070511490226,3.260602525110127,0.3675937780287838,1.2986343765833317,0.5482761619718562,0.3675937780287838,0.12467930707891302,0.5931875245897548,0.3233536510479965,0.5643364670394633,1.8109917855905833,0.9483538120958063,0.7770550779097553,1.2986343765833317,-0.1166050074224121,0.12467930707891302,0.5931875245897548,3.210747130258764,-1.7887832906540695,0.33044278532797366,0.5677891850520221,-1.5225321836251662,1.5976664945205368,True,3,high_value
29,-0.4267257333293134,-0.2603678065890122,-0.32764957340307915,-0.4688252142646247,-0.2301238490351994,-0.4688252142646247,-0.5275103313176831,-0.5732506447150694,-0.49158353387979725,-0.573429406475916,-0.22728347314436687,-0.3565979005048234,-0.38286493340010946,-0.5483733347676352,-0.23300949837956592,-0.3563540304782658,-0.5337021796467849,-0.23300949837956592,-0.5006724294960777,-0.4151583820113689,-0.2906653797603694,-0.539539571378163,-0.6122518705503154,-0.23846465616544674,-0.3614512501629167,-0.3563540304782658,-0.2054757771032091,-0.5006724294960777,-0.4151583820113689,-0.5494299393179842,0.6178168801950543,-0.2188868892406869,-0.5352753112328192,0.46775099393562936,-0.6029749288757129,False,4,inactive
30,-0.4267257333293134,-0.2603678065890122,-0.32764957340307915,-0.4688252142646247,-0.2301238490351994,-0.4688252142646247,-0.5275103313176831,-0.5732506447150694,-0.49158353387979725,-0.573429406475916,-0.22728347314436687,-0.3565979005048234,-0.38286493340010946,-0.5483733347676352,-0.23300949837956592,-0.3563540304782658,-0.5337021796467849,-0.23300949837956592,-0.5006724294960777,-0.4151583820113689,-0.2906653797603694,-0.539539571378163,-0.6122518705503154,-0.23846465616544674,-0.3614512501629167,-0.3563540304782658,-0.2054757771032091,-0.5006724294960777,-0.4151583820113689,-0.5494299393179842,0.6178168801950543,-0.2188868892406869,-0.5352753112328192,0.7165363911307288,-0.6029749288757129,False,4,inactive
31,-0.4267257333293134,-0.2603678065890122,-0.32764957340307915,-0.4688252142646247,-0.2301238490351994,-0.4688252142646247,-0.5275103313176831,-0.5732506447150694,-0.49158353387979725,-0.573429406475916,-0.22728347314436687,-0.3565979005048234,-0.38286493340010946,-0.5483733347676352,-0.23300949837956592,-0.3563540304782658,-0.5337021796467849,-0.23300949837956592,-0.5006724294960777,-0.4151583820113689,-0.2906653797603694,-0.539539571378163,-0.6122518705503154,-0.23846465616544674,-0.3614512501629167,-0.3563540304782658,-0.2054757771032091,-0.5006724294960777,-0.4151583820113689,-0.5494299393179842,0.6178168801950543,-0.2188868892406869,-0.5352753112328192,0.7165363911307288,-0.6029749288757129,False,4,inactive
32,0.33014857197276787,0.3577893790449199,-0.2679856650335814,0.637242450719548,0.6726193691881974,0.6372424507195479,1.9086954764952138,1.94419149010777,0.9212834920249658,1.1364006830085207,0.5906150118575445,-0.18692007839633662,-0.061905241371762204,1.0947142910619876,0.6767278173566109,-0.1303870963575108,1.3796910981630226,0.6767278173566109,0.9287029683896153,0.31169483844410417,-0.25607275830637694,1.4669174631574047,1.6349938969993174,0.5774730407641646,0.0850218196695037,-0.1303870963575108,0.7237465352945361,0.9287029683896153,0.31169483844410417,1.1089500418396852,-1.661393103038969,0.9498006793517021,1.4318563738084815,-1.56080686011672,0.772425960746943,True,6,occasional_buyer
33,-0.4267257333293134,-0.2603678065890122,-0.32764957340307915,-0.4688252142646247,-0.2301238490351994,-0.4688252142646247,-0.5275103313176831,-0.5732506447150694,-0.49158353387979725,-0.573429406475916,-0.22728347314436687,-0.3565979005048234,-0.38286493340010946,-0.5483733347676352,-0.23300949837956592,-0.3563540304782658,-0.5337021796467849,-0.23300949837956592,-0.5006724294960777,-0.4151583820113689,-0.2906653797603694,-0.539539571378163,-0.6122518705503154,-0.23846465616544674,-0.3614512501629167,-0.3563540304782658,-0.2054757771032091,-0.5006724294960777,-0.4151583820113689,-0.5494299393179842,0.6178168801950543,-0.2188868892406869,-0.5352753112328192,-1.1397854187096286,-0.6029749288757129,False,4,inactive
34,-0.4267257333293134,-0.2603678065890122,-0.32764957340307915,-0.4688252142646247,-0.2301238490351994,-0.4688252142646247,-0.5275103313176831,-0.5732506447150694,-0.49158353387979725,-0.573429406475916,-0.22728347314436687,-0.3565979005048234,-0.38286493340010946,-0.5483733347676352,-0.23300949837956592,-0.3563540304782658,-0.5337021796467849,-0.23300949837956592,-0.5006724294960777,-0.4151583820113689,-0.2906653797603694,-0.539539571378163,-0.6122518705503154,-0.23846465616544674,-0.3614512501629167,-0.3563540304782658,-0.2054757771032091,-0.5006724294960777,-0.4151583820113689,-0.5494299393179842,0.6178168801950543,-0.2188868892406869,-0.5352753112328192,-0.27860519764966896,-0.6029749288757129,False,4,inactive
35,-0.14289786884103292,-0.2603678065890122,-0.3052756077645175,-0.1001359926032338,-0.2301238490351994,-0.1001359926032338,0.013267013763680901,-0.48814276575172016,-0.02062785857820957,1.3501294441940752,-0.22728347314436687,-0.16571035063277575,-0.3152944719204574,0.683942384604582,-0.23300949837956592,-0.15056271547543532,1.197463166943041,-0.23300949837956592,2.8345368322372058,2.5404687935328516,-0.26472091366987505,1.0847351708649156,1.5707868750693281,-0.23846465616544674,-0.026596447788601388,-0.15056271547543532,-0.2054757771032091,2.8345368322372058,2.5404687935328516,0.6211912238521354,-1.4660322473331955,-0.2188868892406869,1.1508375616597242,1.0992831560462664,1.5976664945205368,True,5,light_user
36,-0.4267257333293134,-0.2603678065890122,-0.32764957340307915,-0.4688252142646247,-0.2301238490351994,-0.4688252142646247,-0.5275103313176831,-0.5732506447150694,-0.49158353387979725,-0.573429406475916,-0.22728347314436687,-0.3565979005048234,-0.38286493340010946,-0.5483733347676352,-0.23300949837956592,-0.3563540304782658,-0.5337021796467849,-0.23300949837956592,-0.5006724294960777,-0.4151583820113689,-0.2906653797603694,-0.539539571378163,-0.6122518705503154,-0.23846465616544674,-0.3614512501629167,-0.3563540304782658,-0.2054757771032091,-0.5006724294960777,-0.4151583820113689,-0.5494299393179842,0.6178168801950543,-0.2188868892406869,-0.5352753112328192,0.9461844500800514,-0.6029749288757129,False,4,inactive
37,-0.0009839365968926813,-0.2603678065890122,-0.2940886249452367,-0.1001359926032338,-0.2301238490351994,-0.1001359926032338,-0.025415199761452453,0.8563148202136792,-0.02062785857820957,2.311908869529071,-0.22728347314436687,-0.07026657569675196,-0.28150924118063136,1.3001002442906904,-0.23300949837956592,-0.1402731497252938,0.6781135629660932,-0.23300949837956592,2.8345368322372058,2.737773678415643,-0.25174868062462785,0.5974527481919921,1.6799388123503103,-0.23846465616544674,0.14083095339855625,-0.1402731497252938,-0.2054757771032091,2.8345368322372058,2.737773678415643,1.2065018054371952,-1.570224703709608,-0.2188868892406869,0.6450036997919613,-0.6422146243194297,1.5976664945205368,True,5,light_user
38,-0.4267257333293134,-0.2603678065890122,-0.32764957340307915,-0.4688252142646247,-0.2301238490351994,-0.4688252142646247,-0.5275103313176831,-0.5732506447150694,-0.49158353387979725,-0.573429406475916,-0.22728347314436687,-0.3565979005048234,-0.38286493340010946,-0.5483733347676352,-0.23300949837956592,-0.3563540304782658,-0.5337021796467849,-0.23300949837956592,-0.5006724294960777,-0.4151583820113689,-0.2906653797603694,-0.539539571378163,-0.6122518705503154,-0.23846465616544674,-0.3614512501629167,-0.3563540304782658,-0.2054757771032091,-0.5006724294960777,-0.4151583820113689,-0.5494299393179842,0.6178168801950543,-0.2188868892406869,-0.5352753112328192,-0.46997858010743776,-0.6029749288757129,False,4,inactive
39,0.8504996568679487,3.448575307214581,1.3056499182119214,1.7433101157037207,2.9796298157591004,1.7433101157037203,1.9280365832577813,1.3195994276047278,1.8631948426281413,0.8692397315265775,2.2264119818613675,1.965867289605089,1.9229770645930169,1.0360325901395013,3.0810335803736497,3.3993374683233903,1.669599170558448,3.0810335803736497,0.40893009643118156,0.3061446458627396,-0.020101661959499913,1.896872541986455,1.2979070318668726,2.559036019021792,-0.14618744863657113,3.3993374683233903,0.010425534661187287,0.40893009643118156,0.3061446458627396,1.2901176028064896,-1.7028332845523146,4.072274283882854,1.5475700023403227,-0.27860519764966896,1.5976664945205368,True,3,high_value
40,-0.4267257333293134,-0.2603678065890122,-0.32764957340307915,-0.4688252142646247,-0.2301238490351994,-0.4688252142646247,-0.5275103313176831,-0.5732506447150694,-0.49158353387979725,-0.573429406475916,-0.22728347314436687,-0.3565979005048234,-0.38286493340010946,-0.5483733347676352,-0.23300949837956592,-0.3563540304782658,-0.5337021796467849,-0.23300949837956592,-0.5006724294960777,-0.4151583820113689,-0.2906653797603694,-0.539539571378163,-0.6122518705503154,-0.23846465616544674,-0.3614512501629167,-0.3563540304782658,-0.2054757771032091,-0.5006724294960777,-0.4151583820113689,-0.5494299393179842,0.6178168801950543,-0.2188868892406869,-0.5352753112328192,-0.5656652713363222,-0.6029749288757129,False,4,inactive
41,-0.4267257333293134,-0.2603678065890122,-0.32764957340307915,-0.4688252142646247,-0.2301238490351994,-0.4688252142646247,-0.5275103313176831,-0.5732506447150694,-0.49158353387979725,-0.573429406475916,-0.22728347314436687,-0.3565979005048234,-0.38286493340010946,-0.5483733347676352,-0.23300949837956592,-0.3563540304782658,-0.5337021796467849,-0.23300949837956592,-0.5006724294960777,-0.4151583820113689,-0.2906653797603694,-0.539539571378163,-0.6122518705503154,-0.23846465616544674,-0.3614512501629167,-0.3563540304782658,-0.2054757771032091,-0.5006724294960777,-0.4151583820113689,-0.5494299393179842,0.6178168801950543,-0.2188868892406869,-0.5352753112328192,0.27637761147786055,-0.6029749288757129,False,4,inactive
